49.001163,49.132666,49.394359,52.431853,70.180817,75.067643,83.369382,84.773791,86.839886,92.345944,96.631570,98.036030,99.564420,101.935156,121.273113,122.639485,126.213519,129.213181
49.394359,50.145286,50.161564,50.981580,65.165928,77.261819,87.865132,88.281379,94.632981,97.325514,98.980853,101.637353,103.917413,109.385176,114.972036,116.462852,118.847570,119.115384
50.981580,52.023381,52.649275,53.188650,59.759904,68.246968,70.180817,92.074385,93.388510,96.043301,99.189005,103.717412,104.982001,109.154798,109.588521,110.455345,118.421150,121.626566
50.161564,51.494456,51.808891,52.360606,53.188650,73.408469,90.055797,90.568818,96.631570,97.698347,99.926120,101.726928,103.724681,104.144335,107.924775,109.819901,112.756961,123.714948
50.052349,50.477068,50.714949,51.808891,72.569225,74.876693,78.989235,87.865132,90.391214,91.168514,97.523144,98.708664,101.585039,101.729041,104.982001,117.475545,120.648487,120.720513
50.052349,50.476772,51.230656,51.842007,52.593509,69.258051,70.771837,86.196723,88.569630,97.088078,97.698347,100.540760,103.199795,104.776173,108.900503,110.324032,120.701625,122.900160
49.834296,50.976277,51.150862,51.230656,52.034530,67.314919,72.569225,87.982744,94.556347,95.280421,97.491995,100.636392,101.443585,103.718316,112.856688,117.793673,119.151563,121.988231
48.947146,49.077442,49.834296,50.102336,54.174951,75.010702,86.196723,92.796388,94.329516,97.610913,98.479338,98.645716,99.603455,101.739488,107.604904,118.881196,120.000700,120.720513
49.995819,50.102336,51.088583,52.034530,65.795782,72.950714,76.814549,87.906973,89.092298,95.416142,97.757601,98.831529,101.091258,103.199795,104.993118,117.475545,124.499171,126.949986
50.106270,50.297709,50.378711,51.088583,65.127107,67.915300,87.646318,91.039112,93.721034,97.193178,97.491995,99.187829,99.603455,99.836377,100.651831,114.550065,117.453936,121.229201
49.536329,49.995819,50.106270,51.067721,51.262130,67.314919,83.263297,87.322413,94.329516,95.191235,98.924314,100.469409,101.585039,108.588836,110.324032,115.465547,117.372228,127.197928
50.157948,50.477068,50.976277,51.262130,68.385193,70.771837,76.814549,88.538362,90.055797,97.851778,98.479338,99.836377,101.140045,101.255994,103.917413,115.782167,121.335747,127.842540
49.308258,49.536329,50.157948,50.442936,51.117164,90.373612,90.391214,93.721034,94.895667,95.280421,97.757601,97.787414,98.980853,102.111854,108.140993,109.819901,120.701625,130.471655
49.308258,50.145286,60.327902,68.385193,71.583917,73.408469,78.989235,82.461442,83.369382,95.191235,96.313943,99.189005,110.315822,112.838050,115.640306,119.151563,122.433677,123.755733
50.007132,52.278077,52.431853,56.975208,60.327902,65.165928,79.887027,87.371081,92.701102,94.895667,101.398322,105.379807,108.015962,109.588521,111.246975,112.756961,118.093895,125.636823
49.132666,50.449391,50.570922,51.046203,56.975208,71.714853,79.814567,87.511474,88.184314,90.531808,94.632981,101.230341,101.393005,103.019906,112.838050,117.566770,118.421150,122.238513
51.046203,51.604741,51.862059,52.040250,52.261458,74.349765,86.839886,89.451258,90.396061,90.553077,90.646802,100.616316,101.019173,102.418833,104.220934,106.709938,108.015962,123.200783
51.119886,51.189232,52.040250,56.535840,59.144043,61.817710,70.378946,98.192603,98.848944,99.006757,99.756120,100.071838,100.680424,101.230341,103.629184,104.982704,109.868710,113.708809
50.091498,51.083197,51.150708,51.875383,56.535840,68.460623,68.982031,87.071225,95.685490,97.733226,97.858839,98.459354,99.232758,104.220934,105.913377,109.903982,113.504369,118.407053
49.686817,49.984610,51.083197,51.189232,52.953884,73.462123,84.584166,85.519168,87.217845,91.007341,98.332814,99.785947,99.985205,101.019173,102.626092,117.879180,119.085063,121.841611
49.429207,49.648958,49.686817,50.346542,50.554399,68.982031,84.712458,90.761842,94.006213,96.002208,96.696433,97.335359,98.192603,100.321970,106.832328,107.967407,117.203542,125.881555
50.346542,51.172779,52.953884,56.808771,57.957903,60.940351,74.714659,94.348596,97.150314,98.369161,99.232758,100.071838,101.866754,103.755368,106.615345,111.143530,111.743093,121.076970
51.172779,52.343231,54.244865,58.357857,61.484916,72.229599,74.788105,91.470467,92.419990,96.002208,102.626092,103.848144,104.429909,104.841471,105.385607,107.151503,118.931954,119.335234
49.781820,50.571117,50.598230,51.826173,58.357857,75.711269,83.471017,88.455523,91.348963,97.375945,102.617295,103.676840,103.755368,106.255012,106.783105,108.600358,121.933496,124.892563
49.911456,50.437032,50.513578,56.148698,64.533644,64.950588,80.461771,82.271758,95.857183,99.836440,99.957970,100.931042,102.279162,109.170815,115.223082,115.745165,117.025705,118.157112
